Time,x-axis,y-axis,z-axis
49.36,133.9221497,73.8736496,-21.92036629
49.4,127.2759247,74.50595856,-28.29104424
49.44,119.3634262,74.10444641,-35.70256042
49.48,111.0344238,73.73642731,-43.84536743
49.52,101.551918,72.7686615,-53.83248138
49.56,95.48915863,71.01610565,-60.92599487
49.6,92.11289978,69.25847626,-66.20446014
49.64,91.5631485,67.30135345,-68.22047424
49.68,93.10128021,64.45943451,-66.68122101
49.72,96.02095032,61.84299469,-62.1399231
49.76,98.34844971,60.43835449,-57.90093231
49.8,99.09764862,60.07732391,-55.65393448
49.84,98.43496704,60.16238785,-55.52390671
49.88,96.99054718,60.47314453,-56.91962433
49.92,95.27455902,60.55574417,-58.6797142
49.96,93.82756805,60.36859512,-59.76299667
50,94.05435944,59.65768814,-59.08708954
50.04,94.16857147,58.95867538,-58.38551331
50.08,93.40927887,58.17424774,-59.06617355
50.12,93.65135193,57.17460251,-58.82173538
50.16,94.79727173,56.1803627,-57.51457977
50.2,96.5291748,55.121418,-55.44929504
50.24,97.87319946,54.88322449,-53.90223312
50.28,97.45956421,54.49343491,-54.61929703
50.32,96.39520264,54.37205124,-56.36832809
50.36,98.68215942,55.56926727,-54.79610443
50.4,102.9331512,55.91454315,-51.27396011
50.44,104.313324,55.67479706,-50.70862579
50.48,107.295166,54.2517395,-46.34260941
50.52,109.6530838,53.02589035,-42.13531876
50.56,108.5359268,53.83544159,-42.85142136
50.6,107.4190979,54.1504097,-44.10240555
50.64,108.2766418,54.28858948,-43.14460373
50.68,111.0123825,54.43074799,-40.47050476
50.72,112.9761276,54.68859482,-38.21899414
50.76,114.2854614,54.98094177,-36.61072159
50.8,114.2824402,55.54312897,-36.34936142
50.84,113.7491379,56.06731796,-36.85076141
50.88,113.3010941,56.42198563,-37.32888794
50.92,113.2080841,56.49152756,-37.42980576
50.96,113.3877945,56.35829163,-36.92531586
51,113.6281433,56.15257263,-36.26366806
51.04,114.2673721,55.82120895,-35.3972435
51.08,115.6546326,55.28554535,-33.86048889
51.12,117.2979889,54.47290802,-31.94944763
51.16,119.0634308,53.46482468,-29.74743652
51.2,120.5341873,52.58447266,-27.93717194
51.24,121.3272095,52.15497208,-26.86030579
51.28,121.7572556,52.20410156,-26.45718193
51.32,121.9688797,52.55189514,-26.43835831
51.36,121.4398651,53.06163025,-26.89143753
51.4,120.8822098,53.34259033,-27.37061501
51.44,120.6578522,53.48109818,-27.60653687
51.48,120.711731,53.37458038,-27.65269089
51.52,120.5486221,53.22188187,-27.86577606
51.56,120.0570679,53.22886276,-28.32459641
51.6,119.6213608,53.35968399,-28.61408424
51.64,119.2308197,53.51778793,-28.76783371
51.68,118.8931808,53.70067978,-28.90826225
51.72,118.7402344,53.91607285,-29.22063065
51.76,118.4108887,54.48019409,-30.09157562
51.8,117.5319214,55.39675903,-31.40130806
51.84,116.7839737,56.21323013,-32.3763504
51.88,116.0507813,56.78533936,-33.44268417
51.92,115.815033,56.75958252,-33.9691925
51.96,116.4679031,56.42378998,-33.228508
52,117.6446075,55.87857437,-31.82221413
52.04,118.4148636,55.4173317,-30.86177826
52.08,118.7057343,55.15668106,-30.53030205
52.12,118.8139496,55.05124283,-30.58046341
52.16,118.5187225,55.07656097,-31.04409981
52.2,118.1521454,55.25364685,-31.47014618
52.24,118.1286774,55.23722458,-31.71400833
52.28,118.2785187,55.12067795,-31.82669258
52.32,118.4389877,54.97945023,-31.94458771
52.36,118.6742859,54.79052734,-31.88422012
52.4,118.2834854,54.7797966,-32.49143982
52.44,117.6784821,55.03844833,-33.30554581
52.48,116.9722977,55.32303238,-34.2830658
52.52,116.2574615,55.65058517,-35.32627487
52.56,115.7831345,55.85279465,-36.1037941
52.6,115.2477264,56.04478073,-36.89165497
52.64,114.6334381,56.22983551,-37.81639099
52.68,114.3436279,56.31328964,-38.42204285
52.72,113.965004,56.32704163,-39.022892
52.76,113.5546036,56.20630264,-39.6840744
52.8,113.0774536,55.90589523,-40.58271027
52.84,112.7416611,55.71220779,-41.0592308
52.88,112.860527,55.50621033,-40.83076096
52.92,113.0844193,55.30720139,-40.48426437
52.96,113.0254898,55.15550995,-40.73864365
53,113.067543,55.1176796,-40.99659729
53.04,113.1411362,55.18968964,-41.20180893
53.08,113.1015167,55.38533783,-41.52024841
53.12,113.0237274,55.55870056,-41.77447891
53.16,112.8358459,55.76490784,-42.05405426
53.2,112.5031357,55.88215256,-42.51579666
53.24,112.1799164,55.78591156,-43.08207321
53.28,111.8594208,55.55321884,-43.6851387
53.32,111.7232513,55.36566925,-43.8024292
53.36,111.7357101,55.17582703,-43.76611328
53.4,111.2306747,54.86034775,-44.70627975
53.44,110.7836304,54.90468597,-45.36388016
53.48,110.2564621,55.02413177,-46.09133148
53.52,109.8924103,55.08308792,-46.64133835
53.56,109.5333633,54.98944855,-47.23146057
53.6,109.1795807,54.92304993,-47.74040222
53.64,108.9328003,54.93053818,-48.19821167
53.68,108.8013687,54.91048813,-48.57421112
53.72,108.6706924,54.77428055,-49.00910568
53.76,108.4557037,54.53584671,-49.49105453
53.8,108.483345,54.40276337,-49.41324615
53.84,109.0624008,54.18198395,-48.4981575
53.88,109.3314819,53.97002792,-47.86941528
53.92,109.2178574,53.80356979,-47.79207611
53.96,108.9969864,53.72409439,-48.04615021
54,108.8511963,53.7738266,-48.38138199
54.04,108.6846542,53.84746552,-48.78276062
54.08,108.3772736,54.02683258,-49.30633163
54.12,108.2156982,54.07351685,-49.71314621
54.16,108.0542831,54.03723907,-49.9455452
54.2,107.7895508,54.07789612,-50.25539017
54.24,107.9360657,53.96140671,-50.20905685
54.28,107.9886093,53.95532608,-50.1299324
