Time,x-axis,y-axis,z-axis
17.82433295,0.399638832,-1.079054356,-0.004910487
17.93069291,0.36483559,-1.038164258,0.016484063
18.05877495,0.394705564,-1.088271976,-0.075815775
18.16835046,0.27393499,-0.988285601,-0.089809492
18.27488256,0.221115455,-0.614699066,-0.146605894
18.38436532,0.338728517,-0.98516643,-0.085947528
18.4937315,0.267568588,-1.079524159,0.002847608
18.60661411,0.270072937,-1.295348763,0.007824366
18.71728492,0.226453662,-1.013108373,-0.083605178
18.83301997,0.194150329,-1.004303217,0.013913082
18.95157909,0.293189257,-0.788435757,0.100433089
19.05489635,0.218354091,-0.674014926,0.007063589
19.17336869,0.214041859,-0.639491022,-0.074110456
19.28553462,0.018356252,-0.843915761,-0.156001016
19.40337586,-0.024662107,-0.991717637,-0.121308707
19.51275229,-0.174305052,-1.220620036,-0.154464677
19.62492847,-0.356846184,-1.512332559,0.093299709
19.73779893,0.102005184,-1.165793777,0.089133658
19.84147954,0.567620397,-1.152579188,-0.271202713
19.95328355,0.214999184,-1.296699286,0.026346676
20.06160235,0.409358948,-0.728298724,0.087737143
20.17488146,0.418050379,-0.878738463,0.045594748
20.28195405,0.15470773,-0.857675791,0.083212487
20.39167428,0.230212361,-0.904629171,0.128757313
20.5016489,0.435447603,-0.804285944,-0.08021833
20.61092353,0.442583591,-0.793569982,-0.091775522
20.72250748,0.433353215,-0.873342693,0.091242105
20.84280205,0.429803938,-0.860405505,0.064531505
20.9549737,0.394176871,-0.897221267,0.009184378
21.06421113,0.409028649,-0.876723766,0.020812385
21.17895055,0.454753995,-0.87477392,0.050816912
21.29574442,0.397116333,-0.929497004,0.018658094
21.40534616,0.400942236,-0.971336901,0.055300459
21.51742148,0.360747099,-0.953683436,0.048765738
21.62857246,0.395331413,-1.114516377,0.164264306
21.73478723,0.49253273,-1.012369394,0.032762155
21.84570146,0.516251564,-0.964271307,-0.072974466
21.94899845,0.418325543,-0.99319011,-0.145068794
22.06214261,0.57585752,-0.905013263,-0.226229891
22.17416382,0.522970319,-1.039438725,-0.146660745
22.27741146,0.186709791,-1.052750826,-0.058024239
22.38839507,0.26071623,-1.109982133,-0.02538823
22.49228168,0.247892603,-0.911215901,-0.057020035
22.60476875,0.294944137,-0.806355,0.052404556
22.71469927,0.359140247,-0.69203651,0.015356454
22.82860613,0.258869886,-0.521579146,-0.004011072
22.93273473,0.086275637,-0.679010332,-0.145436883
23.03697085,-0.12582697,-1.179007769,-0.055622395
23.15728688,-0.144447029,-1.369690657,-0.177798077
23.26194167,-0.139854282,-1.308015347,-0.051090021
23.37213039,0.343776524,-1.054149866,-0.31552127
23.48090076,0.409519702,-1.390250683,-0.227575898
23.5892725,0.318997711,-0.915092289,0.185809568
23.70530105,0.465607643,-0.555269539,-0.033020552
23.80817008,0.499771744,-0.88763839,0.167430535
23.92437196,0.235797271,-0.905620396,0.13848649
24.02871752,0.353227615,-0.865901053,0.025531314
24.13186789,0.432300091,-0.758148372,-0.071532317
24.24040866,0.46228388,-0.897702217,-0.072027534
24.34883928,0.424705356,-0.845362365,0.034042004
24.5730176,0.327814281,-0.94282937,-0.020562481
24.67605424,0.426375598,-0.876618445,-0.09409593
24.79272342,0.475264788,-0.930264413,-0.05755182
24.900635,0.546417832,-0.918155551,0.028752699
25.0155077,0.531296134,-0.874018312,0.175585791
25.12236571,0.52995193,-0.842360675,0.176593781
25.22548556,0.422365963,-0.969662011,0.18366766
25.33979917,0.326959968,-1.081155181,0.193408608
25.45053506,0.426606119,-0.974954367,0.028720059
25.5662353,0.536674976,-0.85828048,-0.280936301
25.67846799,0.492014796,-0.807452619,-0.45107007
25.7936306,0.472820431,-0.83797437,-0.296437502
25.89846849,0.484121621,-0.815347552,-0.318091333
26.01734042,0.391076565,-1.108592033,-0.383430243
26.12929392,0.575736761,-0.984956622,-0.177847251
26.24405026,0.308037877,-1.03729701,-0.093403548
26.35887194,0.289187431,-0.887985945,-0.057629559
26.46104932,0.198371246,-0.829191327,-0.005299978
